"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Kabupaten Pegunungan Bintang",NA,NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Pegunungan+Bintang,+Papua/@-4.4936275,139.1585524,8z/data=!3m1!4b1!4m6!3m5!1s0x6840f0d396812aa1:0xbf54c0f816547ceb!8m2!3d-4.5589872!4d140.5135589!16s%2Fm%2F0640rdy?entry=ttu","https://www.google.com/maps/place/Kabupaten+Pegunungan+Bintang,+Papua/@-4.4936275,139.1585524,8z/data=!3m1!4b1!4m6!3m5!1s0x6840f0d396812aa1:0xbf54c0f816547ceb!8m2!3d-4.5589872!4d140.5135589!16s%2Fm%2F0640rdy?entry=ttu","139.1585524","-4.4936275",NA
