"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Kab. Administrasi Kepulauan Seribu",NA,NA,NA,"unknown","https://www.google.com/maps/place/Kab.+Administrasi+Kepulauan+Seribu,+Daerah+Khusus+Ibukota+Jakarta/@-5.611871,105.9574436,9z/data=!3m1!4b1!4m6!3m5!1s0x2e41d68cd396621f:0xa06e871c66df72b3!8m2!3d-5.7392014!4d106.5996686!16zL20vMDQ2Mzlk?entry=ttu","https://www.google.com/maps/place/Kab.+Administrasi+Kepulauan+Seribu,+Daerah+Khusus+Ibukota+Jakarta/@-5.611871,105.9574436,9z/data=!3m1!4b1!4m6!3m5!1s0x2e41d68cd396621f:0xa06e871c66df72b3!8m2!3d-5.7392014!4d106.5996686!16zL20vMDQ2Mzlk?entry=ttu","105.9574436","-5.611871",NA
