"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Kabupaten Pakpak Bharat",NA,NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Pakpak+Bharat,+Sumatera+Utara/@2.5305316,97.9388514,10z/data=!3m1!4b1!4m6!3m5!1s0x303025ca527b517f:0x2b32a411c1353c5a!8m2!3d2.5135376!4d98.2212979!16s%2Fm%2F0522mmy?entry=ttu","https://www.google.com/maps/place/Kabupaten+Pakpak+Bharat,+Sumatera+Utara/@2.5305316,97.9388514,10z/data=!3m1!4b1!4m6!3m5!1s0x303025ca527b517f:0x2b32a411c1353c5a!8m2!3d2.5135376!4d98.2212979!16s%2Fm%2F0522mmy?entry=ttu","97.9388514","2.5305316",NA
