"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Riau 28353","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Pelalawan,+Riau+28353/@0.2142578,101.7855172,9z/data=!3m1!4b1!4m6!3m5!1s0x31d63dfbf373de35:0x892f445251723686!8m2!3d0.5132606!4d102.5298028!16s%2Fg%2F1hm382ffr?entry=ttu","https://www.google.com/maps/place/Kabupaten+Pelalawan,+Riau+28353/@0.2142578,101.7855172,9z/data=!3m1!4b1!4m6!3m5!1s0x31d63dfbf373de35:0x892f445251723686!8m2!3d0.5132606!4d102.5298028!16s%2Fg%2F1hm382ffr?entry=ttu","101.7855172","0.2142578",NA
