"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Jawa Timur 67182","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Kec.+Winongan,+Pasuruan,+Jawa+Timur+67182/@-7.7464322,112.9032845,13z/data=!3m1!4b1!4m6!3m5!1s0x2dd7cbdc70c3e2e7:0x1c00c5eb5b5421f0!8m2!3d-7.7508715!4d112.941626!16s%2Fg%2F11h0_jzkc?entry=ttu","https://www.google.com/maps/place/Kec.+Winongan,+Pasuruan,+Jawa+Timur+67182/@-7.7464322,112.9032845,13z/data=!3m1!4b1!4m6!3m5!1s0x2dd7cbdc70c3e2e7:0x1c00c5eb5b5421f0!8m2!3d-7.7508715!4d112.941626!16s%2Fg%2F11h0_jzkc?entry=ttu","112.9032845","-7.7464322",NA
