"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Tanabangka",NA,NA,NA,"unknown","https://www.google.com/maps/place/Tanabangka,+Kec.+Bajeng+Bar.,+Kabupaten+Gowa,+Sulawesi+Selatan/@-5.309659,119.4067613,15z/data=!3m1!4b1!4m6!3m5!1s0x2dbf2075448faf49:0xce0af8b883c3e4a4!8m2!3d-5.3112535!4d119.4150302!16s%2Fg%2F1hm6dmv2c?entry=ttu","https://www.google.com/maps/place/Tanabangka,+Kec.+Bajeng+Bar.,+Kabupaten+Gowa,+Sulawesi+Selatan/@-5.309659,119.4067613,15z/data=!3m1!4b1!4m6!3m5!1s0x2dbf2075448faf49:0xce0af8b883c3e4a4!8m2!3d-5.3112535!4d119.4150302!16s%2Fg%2F1hm6dmv2c?entry=ttu","119.4067613","-5.309659",NA
