"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Jawa Tengah 58152","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Kec.+Grobogan,+Kabupaten+Grobogan,+Jawa+Tengah+58152/@-7.0229695,110.8806935,12z/data=!3m1!4b1!4m6!3m5!1s0x2e70b76403ca2ebb:0x1c00c5eb5b53d9d0!8m2!3d-7.0217194!4d110.9625854!16s%2Fg%2F11h0f0s6h?entry=ttu","https://www.google.com/maps/place/Kec.+Grobogan,+Kabupaten+Grobogan,+Jawa+Tengah+58152/@-7.0229695,110.8806935,12z/data=!3m1!4b1!4m6!3m5!1s0x2e70b76403ca2ebb:0x1c00c5eb5b53d9d0!8m2!3d-7.0217194!4d110.9625854!16s%2Fg%2F11h0f0s6h?entry=ttu","110.8806935","-7.0229695",NA
