"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Kabupaten Nduga",NA,NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Nduga,+Papua/@-4.4358623,137.5592458,9z/data=!3m1!4b1!4m6!3m5!1s0x683c5ae06d5d7187:0xabcb12c8303dc967!8m2!3d-4.4069496!4d138.2393528!16s%2Fm%2F0642g8s?entry=ttu","https://www.google.com/maps/place/Kabupaten+Nduga,+Papua/@-4.4358623,137.5592458,9z/data=!3m1!4b1!4m6!3m5!1s0x683c5ae06d5d7187:0xabcb12c8303dc967!8m2!3d-4.4069496!4d138.2393528!16s%2Fm%2F0642g8s?entry=ttu","137.5592458","-4.4358623",NA
