"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Sulawesi Selatan 91651","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Sidenreng+Rappang,+Sulawesi+Selatan+91651/@-3.8510712,119.8116708,13z/data=!3m1!4b1!4m6!3m5!1s0x2d95cb0a1cbfd08d:0xf39f05f310a5b225!8m2!3d-3.860874!4d119.8468043!16s%2Fg%2F1hm5vmz88?entry=ttu","https://www.google.com/maps/place/Kabupaten+Sidenreng+Rappang,+Sulawesi+Selatan+91651/@-3.8510712,119.8116708,13z/data=!3m1!4b1!4m6!3m5!1s0x2d95cb0a1cbfd08d:0xf39f05f310a5b225!8m2!3d-3.860874!4d119.8468043!16s%2Fg%2F1hm5vmz88?entry=ttu","119.8116708","-3.8510712",NA
