"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Maluku 97611","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Fiditan,+Kec.+Pulau+Dullah+Utara,+Kota+Tual,+Maluku+97611/@-5.6405595,132.733412,15z/data=!3m1!4b1!4m6!3m5!1s0x2d301b012541026b:0x3f6a1cf664874ad3!8m2!3d-5.6405597!4d132.7437118!16s%2Fg%2F11rfmvy9l2?entry=ttu","https://www.google.com/maps/place/Fiditan,+Kec.+Pulau+Dullah+Utara,+Kota+Tual,+Maluku+97611/@-5.6405595,132.733412,15z/data=!3m1!4b1!4m6!3m5!1s0x2d301b012541026b:0x3f6a1cf664874ad3!8m2!3d-5.6405597!4d132.7437118!16s%2Fg%2F11rfmvy9l2?entry=ttu","132.733412","-5.6405595",NA
