"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Sulawesi Barat 91412","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Majene,+Sulawesi+Barat+91412/@-3.5290476,118.9539998,13z/data=!3m1!4b1!4m6!3m5!1s0x2d94bf06ecee4b15:0x5b7ee02006e2dbbd!8m2!3d-3.5389571!4d118.9819731!16s%2Fg%2F1hm4lz3hn?entry=ttu","https://www.google.com/maps/place/Kabupaten+Majene,+Sulawesi+Barat+91412/@-3.5290476,118.9539998,13z/data=!3m1!4b1!4m6!3m5!1s0x2d94bf06ecee4b15:0x5b7ee02006e2dbbd!8m2!3d-3.5389571!4d118.9819731!16s%2Fg%2F1hm4lz3hn?entry=ttu","118.9539998","-3.5290476",NA
