"branch_name","type","rating","num_review","status","search_url","coord_url","longitude","latitude","...10"
"Papua 99373","Kode Pos",NA,NA,"unknown","https://www.google.com/maps/place/Kabupaten+Sarmi,+Papua+99373/@-1.9352357,138.4310529,10z/data=!3m1!4b1!4m6!3m5!1s0x681203acebacfeed:0x94ecbde644ea8853!8m2!3d-2.0309427!4d138.7995122!16s%2Fg%2F1hm44gzlp?entry=ttu","https://www.google.com/maps/place/Kabupaten+Sarmi,+Papua+99373/@-1.9352357,138.4310529,10z/data=!3m1!4b1!4m6!3m5!1s0x681203acebacfeed:0x94ecbde644ea8853!8m2!3d-2.0309427!4d138.7995122!16s%2Fg%2F1hm44gzlp?entry=ttu","138.4310529","-1.9352357",NA
